name,score,pattern
dani,86.6,CVCV
dohe,86.6,CVCV
fano,86.6,CVCV
fohe,86.6,CVCV
hefo,86.6,CVCV
hemi,86.6,CVCV
hemo,86.6,CVCV
hepa,86.6,CVCV
hior,86.6,CVVC
itar,86.6,VCVC
itic,86.6,VCVC
jino,86.6,CVCV
kone,86.6,CVCV
lten,86.6,CCVC
mata,86.6,CVCV
mihe,86.6,CVCV
mohe,86.6,CVCV
nani,86.6,CVCV
nena,86.6,CVCV
nihe,86.6,CVCV
pahe,86.6,CVCV
pana,86.6,CVCV
qare,86.6,CVCV
sahe,86.6,CVCV
sana,86.6,CVCV
sern,86.6,CVCC
sers,86.6,CVCC
sinu,86.6,CVCV
tial,86.6,CVVC
titr,86.6,CVCC
toat,86.6,CVVC
tont,86.6,CVCC
veat,86.6,CVVC
veda,86.6,CVCV
vedi,86.6,CVCV
vini,86.6,CVCV
vone,86.6,CVCV
wini,86.6,CVCV
wone,86.6,CVCV
ange,86.4,VCCV
asto,86.4,VCCV
bede,86.4,CVCV
beru,86.4,CVCV
cale,86.4,CVCV
ceno,86.4,CVCV
cofo,86.4,CVCV
coti,86.4,CVCV
denu,86.4,CVCV
elen,86.4,VCVC
fahe,86.4,CVCV
fana,86.4,CVCV
fehe,86.4,CVCV
fihe,86.4,CVCV
fure,86.4,CVCV
gano,86.4,CVCV
hefa,86.4,CVCV
hefe,86.4,CVCV
hefi,86.4,CVCV
icer,86.4,VCVC
iler,86.4,VCVC
inga,86.4,VCCV
ingi,86.4,VCCV
ingo,86.4,VCCV
isar,86.4,VCVC
jina,86.4,CVCV
jone,86.4,CVCV
kano,86.4,CVCV
neni,86.4,CVCV
oler,86.4,VCVC
pani,86.4,CVCV
rase,86.4,CVCV
sani,86.4,CVCV
tica,86.4,CVCV
tisl,86.4,CVCC
uler,86.4,VCVC
vedo,86.4,CVCV
vesu,86.4,CVCV
yino,86.4,CVCV
alar,86.2,VCVC
bano,86.2,CVCV
best,86.2,CVCC
bure,86.2,CVCV
cata,86.2,CVCV
cena,86.2,CVCV
cofa,86.2,CVCV
cofe,86.2,CVCV
cofi,86.2,CVCV
fani,86.2,CVCV
fene,86.2,CVCV
fuhe,86.2,CVCV
gahe,86.2,CVCV
gana,86.2,CVCV
gihe,86.2,CVCV
gohe,86.2,CVCV
hefu,86.2,CVCV
hega,86.2,CVCV
hegi,86.2,CVCV
hego,86.2,CVCV
heka,86.2,CVCV
heke,86.2,CVCV
heki,86.2,CVCV
hist,86.2,CVCC
jini,86.2,CVCV
kahe,86.2,CVCV
kana,86.2,CVCV
kehe,86.2,CVCV
kihe,86.2,CVCV
kure,86.2,CVCV
lale,86.2,CVCV
nesi,86.2,CVCV
orte,86.2,VCCV
rior,86.2,CVVC
tale,86.2,CVCV
teis,86.2,CVVC
tiar,86.2,CVVC
tism,86.2,CVCC
tisn,86.2,CVCC
toen,86.2,CVVC
vano,86.2,CVCV
wano,86.2,CVCV
yina,86.2,CVCV
yone,86.2,CVCV
ased,86.2,VCVC
cten,86.2,CCVC
ften,86.2,CCVC
ired,86.2,VCVC
anse,86.0,VCCV
aver,86.0,VCVC
bahe,86.0,CVCV
bana,86.0,CVCV
beno,86.0,CVCV
bihe,86.0,CVCV
bohe,86.0,CVCV
buhe,86.0,CVCV
ceni,86.0,CVCV
cino,86.0,CVCV
cofu,86.0,CVCV
dion,86.0,CVVC
erom,86.0,VCVC
ever,86.0,VCVC
gani,86.0,CVCV
hale,86.0,CVCV
heba,86.0,CVCV
hebi,86.0,CVCV
hebo,86.0,CVCV
hebu,86.0,CVCV
heko,86.0,CVCV
heku,86.0,CVCV
heof,86.0,CVVC
heva,86.0,CVCV
hevi,86.0,CVCV
hevo,86.0,CVCV
hewa,86.0,CVCV
hewe,86.0,CVCV
hewi,86.0,CVCV
hewo,86.0,CVCV
hono,86.0,CVCV
hori,86.0,CVCV
inel,86.0,VCVC
itom,86.0,VCVC
iver,86.0,VCVC
jano,86.0,CVCV
jure,86.0,CVCV
kani,86.0,CVCV
kene,86.0,CVCV
kohe,86.0,CVCV
kuhe,86.0,CVCV
lata,86.0,CVCV
lete,86.0,CVCV
lire,86.0,CVCV
manu,86.0,CVCV
meti,86.0,CVCV
nono,86.0,CVCV
nori,86.0,CVCV
ofti,86.0,VCCV
osen,86.0,VCVC
over,86.0,VCVC
pino,86.0,CVCV
pten,86.0,CCVC
rece,86.0,CVCV
ronu,86.0,CVCV
stio,86.0,CCVV
tata,86.0,CVCV
tedr,86.0,CVCC
thea,86.0,CCVV
thei,86.0,CCVV
theo,86.0,CCVV
theu,86.0,CCVV
thio,86.0,CCVV
time,86.0,CVCV
tiof,86.0,CVVC
toto,86.0,CVCV
usen,86.0,VCVC
uver,86.0,VCVC
vahe,86.0,CVCV
vana,86.0,CVCV
vihe,86.0,CVCV
vohe,86.0,CVCV
wahe,86.0,CVCV
wana,86.0,CVCV
wehe,86.0,CVCV
wihe,86.0,CVCV
wohe,86.0,CVCV
yini,86.0,CVCV
ateb,85.8,VCVC
atec,85.8,VCVC
atef,85.8,VCVC
ateg,85.8,VCVC
ateh,85.8,VCVC
atej,85.8,VCVC
atek,85.8,VCVC
atep,85.8,VCVC
atev,85.8,VCVC
atew,85.8,VCVC
atey,85.8,VCVC
bani,85.8,CVCV
bena,85.8,CVCV
cesi,85.8,CVCV
cina,85.8,CVCV
dale,85.8,CVCV
dinu,85.8,CVCV
hata,85.8,CVCV
heja,85.8,CVCV
heje,85.8,CVCV
hejo,85.8,CVCV
heju,85.8,CVCV
hona,85.8,CVCV
jahe,85.8,CVCV
jana,85.8,CVCV
jehe,85.8,CVCV
johe,85.8,CVCV
juhe,85.8,CVCV
lein,85.8,CVVC
lono,85.8,CVCV
lori,85.8,CVCV
meat,85.8,CVVC
meda,85.8,CVCV
medi,85.8,CVCV
mion,85.8,CVVC
nale,85.8,CVCV
nger,85.8,CCVC
nion,85.8,CVVC
nona,85.8,CVCV
ntes,85.8,CCVC
pina,85.8,CVCV
rist,85.8,CVCC
seon,85.8,CVVC
sono,85.8,CVCV
sori,85.8,CVCV
teas,85.8,CVVC
teit,85.8,CVVC
vani,85.8,CVCV
wani,85.8,CVCV
wene,85.8,CVCV
yano,85.8,CVCV
anga,85.6,VCCV
angi,85.6,VCCV
ango,85.6,VCCV
beni,85.6,CVCV
canu,85.6,CVCV
cini,85.6,CVCV
coru,85.6,CVCV
data,85.6,CVCV
deti,85.6,CVCV
dono,85.6,CVCV
dori,85.6,CVCV
elin,85.6,VCVC
erse,85.6,VCCV
esas,85.6,VCVC
esof,85.6,VCVC
etor,85.6,VCVC
fion,85.6,CVVC
fono,85.6,CVCV
fori,85.6,CVCV
gede,85.6,CVCV
geru,85.6,CVCV
heji,85.6,CVCV
heya,85.6,CVCV
heye,85.6,CVCV
heyo,85.6,CVCV
honi,85.6,CVCV
horo,85.6,CVCV
jani,85.6,CVCV
jene,85.6,CVCV
jihe,85.6,CVCV
lona,85.6,CVCV
mase,85.6,CVCV
medo,85.6,CVCV
mesu,85.6,CVCV
minu,85.6,CVCV
mono,85.6,CVCV
mori,85.6,CVCV
nata,85.6,CVCV
ninu,85.6,CVCV
noni,85.6,CVCV
noro,85.6,CVCV
onto,85.6,VCCV
otor,85.6,VCVC
pale,85.6,CVCV
pede,85.6,CVCV
peru,85.6,CVCV
pini,85.6,CVCV
pone,85.6,CVCV
rebe,85.6,CVCV
rema,85.6,CVCV
reof,85.6,CVVC
rtes,85.6,CCVC
sale,85.6,CVCV
sona,85.6,CVCV
teve,85.6,CVCV
thou,85.6,CCVV
tide,85.6,CVCV
utor,85.6,VCVC
vete,85.6,CVCV
yahe,85.6,CVCV
yana,85.6,CVCV
yehe,85.6,CVCV
yohe,85.6,CVCV
yure,85.6,CVCV
asor,85.4,VCVC
besi,85.4,CVCV
deat,85.4,CVVC
deda,85.4,CVCV
dedi,85.4,CVCV
dona,85.4,CVCV
fale,85.4,CVCV
finu,85.4,CVCV
fona,85.4,CVCV
gest,85.4,CVCC
gion,85.4,CVVC
heyi,85.4,CVCV
heyu,85.4,CVCV
hisi,85.4,CVCV
kion,85.4,CVVC
lanu,85.4,CVCV
loni,85.4,CVCV
loro,85.4,CVCV
ltes,85.4,CCVC
mona,85.4,CVCV
nean,85.4,CVVC
neso,85.4,CVCV
ngin,85.4,CCVC
nser,85.4,CCVC
pata,85.4,CVCV
pest,85.4,CVCC
sata,85.4,CVCV
serl,85.4,CVCC
serm,85.4,CVCC
sire,85.4,CVCV
soni,85.4,CVCV
soro,85.4,CVCV
tanu,85.4,CVCV
teen,85.4,CVVC
vein,85.4,CVVC
yani,85.4,CVCV
yene,85.4,CVCV
yihe,85.4,CVCV
yuhe,85.4,CVCV
ziti,85.4,CVCV
amer,85.2,VCVC
anel,85.2,VCVC
bion,85.2,CVVC
case,85.2,CVCV
cote,85.2,CVCV
cure,85.2,CVCV
dedo,85.2,CVCV
desu,85.2,CVCV
doni,85.2,CVCV
doro,85.2,CVCV
dure,85.2,CVCV
eles,85.2,VCVC
emer,85.2,VCVC
fata,85.2,CVCV
foni,85.2,CVCV
foro,85.2,CVCV
gale,85.2,CVCV
geno,85.2,CVCV
ginu,85.2,CVCV
gono,85.2,CVCV
gori,85.2,CVCV
gure,85.2,CVCV
hanu,85.2,CVCV
hora,85.2,CVCV
hure,85.2,CVCV
ican,85.2,VCVC
icor,85.2,VCVC
imer,85.2,VCVC
ingu,85.2,VCCV
isel,85.2,VCVC
kale,85.2,CVCV
kinu,85.2,CVCV
ledu,85.2,CVCV
lure,85.2,CVCV
moni,85.2,CVCV
moro,85.2,CVCV
mure,85.2,CVCV
nesa,85.2,CVCV
nora,85.2,CVCV
nure,85.2,CVCV
omen,85.2,VCVC
onge,85.2,VCCV
peno,85.2,CVCV
pure,85.2,CVCV
ratu,85.2,CVCV
reca,85.2,CVCV
relu,85.2,CVCV
rure,85.2,CVCV
stat,85.2,CCVC
sure,85.2,CVCV
teco,85.2,CVCV
tihi,85.2,CVCV
ture,85.2,CVCV
umer,85.2,VCVC
uran,85.2,VCVC
vion,85.2,CVVC
vure,85.2,CVCV
wion,85.2,CVVC
wure,85.2,CVCV
xiti,85.2,CVCV
bale,85.0,CVCV
binu,85.0,CVCV
bono,85.0,CVCV
bori,85.0,CVCV
cean,85.0,CVVC
ceso,85.0,CVCV
cihe,85.0,CVCV
coin,85.0,CVVC
ctes,85.0,CCVC
cuhe,85.0,CVCV
danu,85.0,CVCV
duhe,85.0,CVCV
fede,85.0,CVCV
feru,85.0,CVCV
ftes,85.0,CCVC
gata,85.0,CVCV
gena,85.0,CVCV
gona,85.0,CVCV
guhe,85.0,CVCV
heci,85.0,CVCV
hecu,85.0,CVCV
hegu,85.0,CVCV
hehu,85.0,CVCV
hemu,85.0,CVCV
hepi,85.0,CVCV
hepo,85.0,CVCV
hepu,85.0,CVCV
hess,85.0,CVCC
hetu,85.0,CVCV
hevu,85.0,CVCV
hewu,85.0,CVCV
huhe,85.0,CVCV
kata,85.0,CVCV
kono,85.0,CVCV
kori,85.0,CVCV
lase,85.0,CVCV
lior,85.0,CVVC
lora,85.0,CVCV
luhe,85.0,CVCV
muhe,85.0,CVCV
nanu,85.0,CVCV
ntis,85.0,CCVC
nuhe,85.0,CVCV
pena,85.0,CVCV
pihe,85.0,CVCV
pohe,85.0,CVCV
puhe,85.0,CVCV
qiti,85.0,CVCV
ress,85.0,CVCC
reta,85.0,CVCV
risi,85.0,CVCV
ruhe,85.0,CVCV
sens,85.0,CVCC
sora,85.0,CVCV
suhe,85.0,CVCV
tase,85.0,CVCV
tiom,85.0,CVVC
tits,85.0,CVCC
toes,85.0,CVVC
tuhe,85.0,CVCV
vale,85.0,CVCV
vinu,85.0,CVCV
vono,85.0,CVCV
vori,85.0,CVCV
vuhe,85.0,CVCV
wale,85.0,CVCV
winu,85.0,CVCV
wono,85.0,CVCV
wori,85.0,CVCV
wuhe,85.0,CVCV
zato,85.0,CVCV
ader,84.8,VCVC
ahin,84.8,VCVC
alti,84.8,VCCV
bata,84.8,CVCV
bona,84.8,CVCV
cesa,84.8,CVCV
dora,84.8,CVCV
ehin,84.8,VCVC
ento,84.8,VCCV
esem,84.8,VCVC
eset,84.8,VCVC
fest,84.8,CVCC
fora,84.8,CVCV
geni,84.8,CVCV
goni,84.8,CVCV
goro,84.8,CVCV
hase,84.8,CVCV
ider,84.8,VCVC
ihin,84.8,VCVC
jale,84.8,CVCV
jion,84.8,CVVC
jono,84.8,CVCV
jori,84.8,CVCV
kede,84.8,CVCV
keru,84.8,CVCV
kona,84.8,CVCV
lert,84.8,CVCC
mete,84.8,CVCV
mora,84.8,CVCV
nenu,84.8,CVCV
oder,84.8,VCVC
ofte,84.8,VCCV
ohin,84.8,VCVC
onse,84.8,VCCV
oses,84.8,VCVC
panu,84.8,CVCV
peni,84.8,CVCV
ptes,84.8,CCVC
rari,84.8,CVCV
rege,84.8,CVCV
reha,84.8,CVCV
reho,84.8,CVCV
repe,84.8,CVCV
rtis,84.8,CCVC
sanu,84.8,CVCV
seto,84.8,CVCV
teli,84.8,CVCV
teme,84.8,CVCV
tiri,84.8,CVCV
tose,84.8,CVCV
uder,84.8,VCVC
uhin,84.8,VCVC
uses,84.8,VCVC
vata,84.8,CVCV
vedu,84.8,CVCV
vona,84.8,CVCV
wata,84.8,CVCV
wona,84.8,CVCV
xato,84.8,CVCV
areb,84.6,VCVC
arec,84.6,VCVC
aref,84.6,VCVC
areg,84.6,VCVC
areh,84.6,VCVC
arej,84.6,VCVC
arek,84.6,VCVC
arep,84.6,VCVC
arev,84.6,VCVC
arew,84.6,VCVC
arey,84.6,VCVC
arof,84.6,VCVC
arti,84.6,VCCV
asis,84.6,VCVC
bean,84.6,CVVC
beso,84.6,CVCV
boni,84.6,CVCV
boro,84.6,CVCV
coer,84.6,CVVC
dase,84.6,CVCV
dire,84.6,CVCV
esta,84.6,VCCV
fanu,84.6,CVCV
feno,84.6,CVCV
gesi,84.6,CVCV
hiso,84.6,CVCV
hita,84.6,CVCV
jata,84.6,CVCV
jinu,84.6,CVCV
jona,84.6,CVCV
kest,84.6,CVCC
koni,84.6,CVCV
koro,84.6,CVCV
lern,84.6,CVCC
lers,84.6,CVCC
list,84.6,CVCC
ltis,84.6,CCVC
mein,84.6,CVVC
nase,84.6,CVCV
ngan,84.6,CCVC
ntit,84.6,CCVC
nton,84.6,CCVC
pesi,84.6,CVCV
qato,84.6,CVCV
rser,84.6,CCVC
seal,84.6,CVVC
sent,84.6,CVCC
voni,84.6,CVCV
voro,84.6,CVCV
wede,84.6,CVCV
weru,84.6,CVCV
woni,84.6,CVCV
woro,84.6,CVCV
yale,84.6,CVCV
yion,84.6,CVVC
yono,84.6,CVCV
yori,84.6,CVCV
angu,84.4,VCCV
aras,84.4,VCVC
besa,84.4,CVCV
cenu,84.4,CVCV
dete,84.4,CVCV
enge,84.4,VCCV
fena,84.4,CVCV
ganu,84.4,CVCV
gora,84.4,CVCV
hisa,84.4,CVCV
inom,84.4,VCVC
irin,84.4,VCVC
jede,84.4,CVCV
jeru,84.4,CVCV
joni,84.4,CVCV
joro,84.4,CVCV
kanu,84.4,CVCV
keno,84.4,CVCV
lser,84.4,CCVC
matu,84.4,CVCV
mire,84.4,CVCV
nire,84.4,CVCV
oman,84.4,VCVC
onga,84.4,VCCV
ongi,84.4,VCCV
ongo,84.4,VCCV
pase,84.4,CVCV
raro,84.4,CVCV
refo,84.4,CVCV
remi,84.4,CVCV
remo,84.4,CVCV
repa,84.4,CVCV
rofo,84.4,CVCV
roti,84.4,CVCV
rtit,84.4,CCVC
rton,84.4,CCVC
sase,84.4,CVCV
sior,84.4,CVVC
tiro,84.4,CVCV
uron,84.4,VCVC
vert,84.4,CVCC
west,84.4,CVCC
yata,84.4,CVCV
yinu,84.4,CVCV
yona,84.4,CVCV
asit,84.2,VCVC
banu,84.2,CVCV
bora,84.2,CVCV
cion,84.2,CVVC
coan,84.2,CVVC
ctis,84.2,CCVC
dein,84.2,CVVC
edas,84.2,VCVC
fase,84.2,CVCV
feni,84.2,CVCV
fire,84.2,CVCV
ftis,84.2,CCVC
jest,84.2,CVCC
kena,84.2,CVCV
kora,84.2,CVCV
ltit,84.2,CCVC
lton,84.2,CCVC
ofas,84.2,VCVC
ofof,84.2,VCVC
pion,84.2,CVVC
refa,84.2,CVCV
refe,84.2,CVCV
refi,84.2,CVCV
riso,84.2,CVCV
rita,84.2,CVCV
rofa,84.2,CVCV
rofe,84.2,CVCV
rofi,84.2,CVCV
sear,84.2,CVVC
tees,84.2,CVVC
vanu,84.2,CVCV
vern,84.2,CVCC
vers,84.2,CVCC
vora,84.2,CVCV
wanu,84.2,CVCV
weno,84.2,CVCV
wora,84.2,CVCV
yede,84.2,CVCV
yeru,84.2,CVCV
yoni,84.2,CVCV
yoro,84.2,CVCV
zite,84.2,CVCV
acon,84.0,VCVC
bath,84.0,CVCC
benu,84.0,CVCV
bith,84.0,CVCC
cath,84.0,CVCC
catu,84.0,CVCV
cinu,84.0,CVCV
cith,84.0,CVCC
cong,84.0,CVCC
dath,84.0,CVCC
dith,84.0,CVCC
econ,84.0,VCVC
ense,84.0,VCCV
eril,84.0,VCVC
erim,84.0,VCVC
erir,84.0,VCVC
fath,84.0,CVCC
fesi,84.0,CVCV
fith,84.0,CVCC
gase,84.0,CVCV
gath,84.0,CVCC
gire,84.0,CVCV
gith,84.0,CVCC
hath,84.0,CVCC
hedw,84.0,CVCC
henc,84.0,CVCC
hend,84.0,CVCC
heng,84.0,CVCC
henk,84.0,CVCC
herb,84.0,CVCC
herc,84.0,CVCC
herd,84.0,CVCC
herf,84.0,CVCC
herg,84.0,CVCC
herk,84.0,CVCC
herp,84.0,CVCC
herv,84.0,CVCC
hesc,84.0,CVCC
hesh,84.0,CVCC
hesk,84.0,CVCC
hesp,84.0,CVCC
hesw,84.0,CVCC
heth,84.0,CVCC
hing,84.0,CVCC
hith,84.0,CVCC
honu,84.0,CVCV
icen,84.0,VCVC
ilen,84.0,VCVC
janu,84.0,CVCV
jath,84.0,CVCC
jeno,84.0,CVCV
jith,84.0,CVCC
jora,84.0,CVCV
kase,84.0,CVCV
kath,84.0,CVCC
keni,84.0,CVCV
kire,84.0,CVCV
kith,84.0,CVCC
lath,84.0,CVCC
leng,84.0,CVCC
ling,84.0,CVCC
lith,84.0,CVCC
mari,84.0,CVCV
math,84.0,CVCC
medu,84.0,CVCV
meng,84.0,CVCC
mith,84.0,CVCC
nath,84.0,CVCC
neti,84.0,CVCV
nith,84.0,CVCC
nonu,84.0,CVCV
ocon,84.0,VCVC
olen,84.0,VCVC
omes,84.0,VCVC
omin,84.0,VCVC
onel,84.0,VCVC
path,84.0,CVCC
pinu,84.0,CVCV
pith,84.0,CVCC
pono,84.0,CVCV
pori,84.0,CVCV
ptis,84.0,CCVC
rali,84.0,CVCV
rang,84.0,CVCC
rara,84.0,CVCV
rath,84.0,CVCC
refu,84.0,CVCV
rega,84.0,CVCV
regi,84.0,CVCV
rego,84.0,CVCV
reka,84.0,CVCV
reke,84.0,CVCV
reki,84.0,CVCV
renc,84.0,CVCC
rend,84.0,CVCC
reng,84.0,CVCC
renk,84.0,CVCC
rerb,84.0,CVCC
rerc,84.0,CVCC
rerd,84.0,CVCC
rerf,84.0,CVCC
rerg,84.0,CVCC
rerk,84.0,CVCC
rerp,84.0,CVCC
rerv,84.0,CVCC
resc,84.0,CVCC
resh,84.0,CVCC
resk,84.0,CVCC
resp,84.0,CVCC
resw,84.0,CVCC
reth,84.0,CVCC
ring,84.0,CVCC
risa,84.0,CVCV
rith,84.0,CVCC
rofu,84.0,CVCV
sath,84.0,CVCC
sele,84.0,CVCV
seng,84.0,CVCC
sist,84.0,CVCC
sith,84.0,CVCC
stou,84.0,CCVV
tath,84.0,CVCC
tehi,84.0,CVCV
tend,84.0,CVCC
teng,84.0,CVCC
terb,84.0,CVCC
terc,84.0,CVCC
terd,84.0,CVCC
terf,84.0,CVCC
terg,84.0,CVCC
terk,84.0,CVCC
terp,84.0,CVCC
terv,84.0,CVCC
teth,84.0,CVCC
tici,84.0,CVCV
ticu,84.0,CVCV
tinc,84.0,CVCC
tind,84.0,CVCC
ting,84.0,CVCC
tink,84.0,CVCC
tira,84.0,CVCV
tith,84.0,CVCC
tome,84.0,CVCV
tong,84.0,CVCC
tort,84.0,CVCC
toth,84.0,CVCC
ucon,84.0,VCVC
ulen,84.0,VCVC
vath,84.0,CVCC
veng,84.0,CVCC
vith,84.0,CVCC
wath,84.0,CVCC
wena,84.0,CVCV
with,84.0,CVCC
xite,84.0,CVCV
yath,84.0,CVCC
yest,84.0,CVCC
yith,84.0,CVCC
base,83.8,CVCV
bire,83.8,CVCV
ctit,83.8,CCVC
cton,83.8,CCVC
edof,83.8,VCVC
elan,83.8,VCVC
ftit,83.8,CCVC
fton,83.8,CCVC
gean,83.8,CVVC
geso,83.8,CVCV
hins,83.8,CVCC
itas,83.8,VCVC
jena,83.8,CVCV
kesi,83.8,CVCV
latu,83.8,CVCV
leon,83.8,CVVC
lisi,83.8,CVCV
lonu,83.8,CVCV
neat,83.8,CVVC
neda,83.8,CVCV
nedi,83.8,CVCV
pean,83.8,CVVC
peso,83.8,CVCV
pona,83.8,CVCV
qite,83.8,CVCV
reba,83.8,CVCV
rebi,83.8,CVCV
rebo,83.8,CVCV
rebu,83.8,CVCV
reko,83.8,CVCV
reku,83.8,CVCV
reva,83.8,CVCV
revi,83.8,CVCV
revo,83.8,CVCV
rewa,83.8,CVCV
rewe,83.8,CVCV
rewi,83.8,CVCV
rewo,83.8,CVCV
sing,83.8,CVCC
sonu,83.8,CVCV
tatu,83.8,CVCV
tela,83.8,CVCV
torn,83.8,CVCC
tors,83.8,CVCC
vase,83.8,CVCV
vire,83.8,CVCV
wase,83.8,CVCV
weni,83.8,CVCV
wire,83.8,CVCV
yanu,83.8,CVCV
yeno,83.8,CVCV
yora,83.8,CVCV
alte,83.6,VCCV
anom,83.6,VCVC
aven,83.6,VCVC
cari,83.6,CVCV
ceti,83.6,CVCV
dedu,83.6,CVCV
deng,83.6,CVCC
dior,83.6,CVVC
donu,83.6,CVCV
enga,83.6,VCCV
engi,83.6,VCCV
engo,83.6,VCCV
erol,83.6,VCVC
eros,83.6,VCVC
erot,83.6,VCVC
even,83.6,VCVC
fonu,83.6,CVCV
gesa,83.6,CVCV
hatu,83.6,CVCV
heam,83.6,CVVC
icat,83.6,VCVC
iche,83.6,VCCV
icin,83.6,VCVC
inem,83.6,VCVC
inet,83.6,VCVC
isas,83.6,VCVC
isof,83.6,VCVC
itol,83.6,VCVC
itos,83.6,VCVC
itot,83.6,VCVC
iven,83.6,VCVC
jase,83.6,CVCV
jeni,83.6,CVCV
maro,83.6,CVCV
mert,83.6,CVCC
monu,83.6,CVCV
nedo,83.6,CVCV
nesu,83.6,CVCV
ofed,83.6,VCVC
oven,83.6,VCVC
pesa,83.6,CVCV
poni,83.6,CVCV
poro,83.6,CVCV
ptit,83.6,CCVC
pton,83.6,CCVC
reja,83.6,CVCV
reje,83.6,CVCV
rejo,83.6,CVCV
reju,83.6,CVCV
roru,83.6,CVCV
tili,83.6,CVCV
urat,83.6,VCVC
urel,83.6,VCVC
uven,83.6,VCVC
wesi,83.6,CVCV
yena,83.6,CVCV
ahel,83.4,VCVC
alas,83.4,VCVC
arte,83.4,VCCV
ceat,83.4,CVVC
ceda,83.4,CVCV
cedi,83.4,CVCV
datu,83.4,CVCV
ehel,83.4,VCVC
hier,83.4,CVVC
hint,83.4,CVCC
ihel,83.4,VCVC
jesi,83.4,CVCV
jire,83.4,CVCV
lari,83.4,CVCV
lerl,83.4,CVCC
lerm,83.4,CVCC
mern,83.4,CVCC
mers,83.4,CVCC
mior,83.4,CVVC
natu,83.4,CVCV
ngen,83.4,CCVC
ngon,83.4,CCVC
nior,83.4,CVVC
ohel,83.4,VCVC
reji,83.4,CVCV
reya,83.4,CVCV
reye,83.4,CVCV
reyo,83.4,CVCV
rins,83.4,CVCC
seer,83.4,CVVC
seor,83.4,CVVC
tari,83.4,CVCV
telo,83.4,CVCV
tenk,83.4,CVCC
tias,83.4,CVVC
tiis,83.4,CVVC
tser,83.4,CCVC
uhel,83.4,VCVC
veon,83.4,CVVC
yase,83.4,CVCV
yeni,83.4,CVCV
beti,83.2,CVCV
caro,83.2,CVCV
cedo,83.2,CVCV
cesu,83.2,CVCV
dert,83.2,CVCC
dist,83.2,CVCC
enel,83.2,VCVC
eram,83.2,VCVC
fean,83.2,CVVC
feso,83.2,CVCV
fior,83.2,CVVC
genu,83.2,CVCV
gonu,83.2,CVCV
hari,83.2,CVCV
ilin,83.2,VCVC
mali,83.2,CVCV
mara,83.2,CVCV
olin,83.2,VCVC
ongu,83.2,VCCV
patu,83.2,CVCV
penu,83.2,CVCV
pora,83.2,CVCV
reyi,83.2,CVCV
reyu,83.2,CVCV
rote,83.2,CVCV
satu,83.2,CVCV
sisi,83.2,CVCV
stea,83.2,CCVV
tess,83.2,CVCC
tibe,83.2,CVCV
tima,83.2,CVCV
tofr,83.2,CVCC
ulin,83.2,VCVC
uner,83.2,VCVC
yesi,83.2,CVCV
yire,83.2,CVCV
mang,83.2,CVCC
redw,83.2,CVCC
rong,83.2,CVCC
atiq,83.0,VCVC
atix,83.0,VCVC
atiz,83.0,VCVC
beat,83.0,CVVC
beda,83.0,CVCV
bedi,83.0,CVCV
bonu,83.0,CVCV
cons,83.0,CVCC
dari,83.0,CVCV
dern,83.0,CVCC
ders,83.0,CVCC
ding,83.0,CVCC
ereq,83.0,VCVC
erex,83.0,VCVC
erez,83.0,VCVC
fatu,83.0,CVCV
fesa,83.0,CVCV
gior,83.0,CVVC
hian,83.0,CVVC
itib,83.0,VCVC
itid,83.0,VCVC
itif,83.0,VCVC
itig,83.0,VCVC
itih,83.0,VCVC
itij,83.0,VCVC
itik,83.0,VCVC
itip,83.0,VCVC
itiv,83.0,VCVC
itiw,83.0,VCVC
itiy,83.0,VCVC
kean,83.0,CVVC
keso,83.0,CVCV
kior,83.0,CVVC
konu,83.0,CVCV
laro,83.0,CVCV
lens,83.0,CVCC
liso,83.0,CVCV
lita,83.0,CVCV
mist,83.0,CVCC
nari,83.0,CVCV
ngat,83.0,CCVC
nist,83.0,CVCC
nsen,83.0,CCVC
oreq,83.0,VCVC
orex,83.0,VCVC
orez,83.0,VCVC
orto,83.0,VCCV
rala,83.0,CVCV
rier,83.0,CVVC
rint,83.0,CVCC
roin,83.0,CVVC
stel,83.0,CCVC
taro,83.0,CVCV
tesh,83.0,CVCC
tiit,83.0,CVVC
tofl,83.0,CVCC
tois,83.0,CVVC
toon,83.0,CVVC
verl,83.0,CVCC
verm,83.0,CVCC
vonu,83.0,CVCV
wonu,83.0,CVCV
acer,82.8,VCVC
alof,82.8,VCVC
amen,82.8,VCVC
anem,82.8,VCVC
anet,82.8,VCVC
asal,82.8,VCVC
bedo,82.8,CVCV
besu,82.8,CVCV
bior,82.8,CVVC
cali,82.8,CVCV
cang,82.8,CVCC
cara,82.8,CVCV
chin,82.8,CCVC
cire,82.8,CVCV
ecer,82.8,VCVC
emen,82.8,VCVC
ethi,82.8,VCCV
fist,82.8,CVCC
gatu,82.8,CVCV
haro,82.8,CVCV
hisu,82.8,CVCV
ices,82.8,VCVC
iles,82.8,VCVC
imen,82.8,VCVC
inde,82.8,VCCV
iran,82.8,VCVC
isem,82.8,VCVC
iset,82.8,VCVC
jonu,82.8,CVCV
katu,82.8,CVCV
kesa,82.8,CVCV
leto,82.8,CVCV
lisa,82.8,CVCV
ming,82.8,CVCC
nete,82.8,CVCV
ning,82.8,CVCC
ocer,82.8,VCVC
oles,82.8,VCVC
omat,82.8,VCVC
osti,82.8,VCCV
